,ms,reuser_count,reusers
1313,2101,31,"['0748Dhahabi.TarikhIslam', '0821Qalqashandi.SubhAcsha', '0665AbuShama.Rawdatayn', '0677IbnMuyassar.AkhbarMisr', '0748Dhahabi.SiyarAclamNubala', '0845Maqrizi.Muqaffa', '0597IbnJawzi.Muntazam', '0928MujirDinCulaymi.TarikhMuctabar', '0654SibtIbnJawzi.MiratZaman', '0749IbnFadlAllahCumari.MasalikAbsar', '0874IbnTaghribirdi.NujumZahira', '0310Tabari.Tarikh', '0821Qalqashandi.Maathir', '0697IbnWasil.TarikhSalihi', '0448HilalSabi.TuhfatUmara', '0697IbnWasil.MufarrijKurub', '0732AbuFida.MukhtasarFiAkhbar', '0749IbnFadlAllahCumari.TacrifBiMustalahSharif', '0911Suyuti.HusnMuhadara', '0845Maqrizi.ItticazHunafa', '0384IbnCaliTanukhi.NishwarMuhadara', '0889IbnAhmadSakhawi.TuhfatAhbab', '0615MuwaffaqDinShafici.MurshidZuwwar', '0470MuayyadFiDinShirazi.Sira', '0338AbuJacfarNahhas.CumdatKuttab', '0550AnonymousCompiler.SijillatMustansiriyya', '0420Musabbihi.AkhbarMisr', '0335Suli.AdabKuttab', '0542IbnMunjibTajRiyasaIbnSayrafi.Afdaliyyat', '0542IbnMunjibTajRiyasaIbnSayrafi.Ishara', '0448HilalSabi.RusumDarKhilafa']"
1314,2108,3,"['0814IbnZayyat.KawakibSayyara', '0845Maqrizi.Muqaffa', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1315,2109,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1316,2110,0,[]
1317,2111,0,[]
1318,2114,0,[]
1319,2115,0,[]
1320,2116,0,[]
1321,2117,0,[]
1322,2118,0,[]
1323,2119,1,['0845Maqrizi.ItticazHunafa']
1324,2120,1,['0845Maqrizi.ItticazHunafa']
1325,2121,0,[]
1326,2122,0,[]
1327,2123,0,[]
1328,2125,0,[]
1329,2127,0,[]
1330,2128,2,"['0845Maqrizi.Muqaffa', '0615MuwaffaqDinShafici.MurshidZuwwar']"
1331,2131,1,['0350MuhammadKindi.WulatMisr']
1332,2132,0,[]
1333,2134,3,"['0660IbnCadim.BughyatTalab', '0845Maqrizi.Muqaffa', '0945ShamsDinDawudi.TabaqatMufassirin']"
1334,2135,0,[]
1335,2136,10,"['0597CimadDinKatibIsfahani.KharidatQasr', '0749IbnFadlAllahCumari.MasalikAbsar', '0626YaqutHamawi.MucjamBuldan', '0626YaqutHamawi.MucjamUdaba', '0668IbnAbiUsaybica.CuyunAnba', '0528HakamIbnAbiSalt.Diwan', '0911Suyuti.HusnMuhadara', '0613CaliIbnZafir.BadaicBadaih', '0930IbnIyas.BadaicZuhur', '0930IbnIyas.NuzhatUmam']"
1336,2137,0,[]
1337,2138,0,[]
1338,2141,5,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0911Suyuti.Muhadarat', '0902Sakhawi.Buldaniyyat', '0696SharafDinBusiri.Diwan']"
1339,2142,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1340,2143,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1341,2144,0,[]
1342,2145,1,['0845Maqrizi.KhabarCanBashar']
1343,2146,2,"['0733Nuwayri.NihayatArab', '0845Maqrizi.KhabarCanBashar']"
1344,2147,4,"['0733Nuwayri.NihayatArab', '0845Maqrizi.KhabarCanBashar', '0487AbuCubaydBakri.MasalikWaMamalik', '0596IbnWasifShah.MukhtasarCajaibDunya']"
1345,2148,5,"['0733Nuwayri.NihayatArab', '0845Maqrizi.KhabarCanBashar', '0487AbuCubaydBakri.MasalikWaMamalik', '0930IbnIyas.NuzhatUmam', '0600PseudoMascudi.AkhbarZaman']"
1346,2149,5,"['0733Nuwayri.NihayatArab', '0808IbnKhaldun.Tarikh', '0845Maqrizi.KhabarCanBashar', '0736IbnDawadari.KanzDurar', '0600PseudoMascudi.AkhbarZaman']"
1347,2150,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.KhabarCanBashar']"
1348,2151,4,"['0845Maqrizi.KhabarCanBashar', '0736IbnDawadari.KanzDurar', '0596IbnWasifShah.MukhtasarCajaibDunya', '0600PseudoMascudi.AkhbarZaman']"
1349,2152,2,"['0845Maqrizi.KhabarCanBashar', '0600PseudoMascudi.AkhbarZaman']"
1350,2153,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.KhabarCanBashar']"
1351,2154,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.KhabarCanBashar']"
1352,2155,1,['0845Maqrizi.KhabarCanBashar']
1353,2158,1,['0845Maqrizi.KhabarCanBashar']
1354,2159,2,"['0845Maqrizi.KhabarCanBashar', '0375AnonymousTranslator.TarikhCalamUrusiyus']"
1355,2160,1,['0845Maqrizi.KhabarCanBashar']
1356,2161,0,[]
1357,2162,2,"['0845Maqrizi.KhabarCanBashar', '0440AbuRayhanBiruni.AtharBaqiya']"
1358,2163,2,"['0845Maqrizi.KhabarCanBashar', '0440AbuRayhanBiruni.AtharBaqiya']"
1359,2164,3,"['0733Nuwayri.NihayatArab', '0821Qalqashandi.SubhAcsha', '0845Maqrizi.KhabarCanBashar']"
1360,2165,0,[]
1361,2166,0,[]
1362,2167,0,[]
1363,2168,0,[]
1364,2169,0,[]
1365,2170,0,[]
1366,2171,0,[]
1367,2172,0,[]
1368,2173,0,[]
1369,2174,0,[]
1370,2176,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1371,2177,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1372,2178,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1373,2179,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1374,2180,2,"['0845Maqrizi.KhabarCanBashar', '0845Maqrizi.DawSari']"
1375,2185,0,[]
1376,2186,0,[]
1377,2187,0,[]
1378,2188,0,[]
1379,2189,0,[]
1380,2190,0,[]
1381,2191,0,[]
1382,2192,5,"['0845Maqrizi.KhabarCanBashar', '0751IbnQayyimJawziyya.HidayatHayara', '0728IbnTaymiyya.JawabSahih', '0751IbnQayyimJawziyya.IghathatLahfan', '0724IbnKabar.MisbahZulma']"
1383,2193,1,['0845Maqrizi.KhabarCanBashar']
1384,2194,0,[]
1385,2195,0,[]
1386,2196,0,[]
1387,2197,0,[]
1388,2198,0,[]
1389,2199,0,[]
1390,2200,2,"['0821Qalqashandi.SubhAcsha', '0808IbnKhaldun.Tarikh']"
1391,2201,0,[]
1392,2202,0,[]
1393,2203,0,[]
1394,2204,0,[]
1395,2205,0,[]
1396,2206,0,[]
1397,2207,1,['0821Qalqashandi.SubhAcsha']
1398,2208,1,['0845Maqrizi.Muqaffa']
1399,2209,0,[]
1400,2210,1,['0821Qalqashandi.SubhAcsha']
1401,2211,9,"['0733Nuwayri.NihayatArab', '0947BamakhramaHimyari.QiladatNahr', '0630IbnAthirCizzDin.Kamil', '0654SibtIbnJawzi.MiratZaman', '0633IbnDihyaJumayyilKalbi.NibrasFiTarikh', '0310Tabari.Tarikh', '0613CaliIbnZafir.AkhbarDuwalMunqatica', '0763IbnNaqqash.Madhamma', '0421Miskawayh.Tajarib']"
1402,2212,1,['0821Qalqashandi.SubhAcsha']
1403,2213,1,['0821Qalqashandi.SubhAcsha']
1404,2214,0,[]
1405,2215,1,['0821Qalqashandi.SubhAcsha']
1406,2216,1,['0821Qalqashandi.SubhAcsha']
1407,2217,2,"['0845Maqrizi.Suluk', '0821Qalqashandi.SubhAcsha']"
1408,2218,2,"['0845Maqrizi.Suluk', '0821Qalqashandi.SubhAcsha']"
1409,2219,0,[]
1410,2220,1,['0855BadrDinCayni.CiqdJuman']
1411,2221,0,[]
1412,2222,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
1413,2223,0,[]
1414,2224,0,[]
1415,2225,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1416,2226,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1417,2227,1,['0400IbnTahirMaqdisi.BadWaTarikh']
1418,2228,0,[]
1419,2229,1,['0388Shabushti.Diyarat']
1420,2236,0,[]
1421,2237,0,[]
1422,2238,0,[]
1423,2239,0,[]
1424,2241,0,[]
1425,2242,0,[]
1426,2246,0,[]
1427,2247,2,"['0874IbnTaghribirdi.NujumZahira', '0350MuhammadKindi.WulatMisr']"
1428,2248,1,['0350MuhammadKindi.WulatMisr']
1429,2249,0,[]
1430,2250,1,['0845Maqrizi.Suluk']
1431,2251,1,['0902Sakhawi.AjwibaMurdiyya']
1432,2252,0,[]
1433,2253,0,[]
1434,2254,1,['0845Maqrizi.Suluk']
1435,2255,2,"['0845Maqrizi.Suluk', '0874IbnTaghribirdi.NujumZahira']"
1436,2256,0,[]
1437,2257,0,[]
1438,2258,2,"['0845Maqrizi.Suluk', '0874IbnTaghribirdi.NujumZahira']"
1439,2259,1,['0845Maqrizi.Suluk']
1440,2260,0,[]
1441,2261,0,[]
1442,2262,0,[]
1443,2263,0,[]
1444,2264,0,[]
1445,2265,1,['0845Maqrizi.MusawwadatMawaciz']
1446,2266,0,[]
1447,2267,0,[]
