,section,book,start,end,first_ms,book2,ms2,section2,rid
3005,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6683,6691,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3006,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6694,6699,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3007,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6699,6700,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3008,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6700,6718,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3009,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6719,6722,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3010,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6723,6733,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3011,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6740,6745,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3012,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6745,6758,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3013,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6758,6760,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3014,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6763,6766,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3015,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6766,6771,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3016,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6776,6780,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3017,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6780,6784,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3018,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6784,6785,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3019,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6785,6823,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3020,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6834,6855,1361,0845Maqrizi.Mawaciz,1468,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3021,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7962,7968,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3022,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7968,7972,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3023,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7987,7991,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3024,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8000,8009,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3025,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8019,8023,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3026,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8028,8031,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3027,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8034,8046,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3028,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8046,8047,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3029,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8047,8058,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3030,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8058,8075,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3031,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8076,8080,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3032,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8080,8086,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3033,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8088,8092,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3034,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8105,8108,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3035,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8108,8111,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3036,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8118,8125,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3037,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8132,8235,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3038,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8238,8241,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3039,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8242,8246,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3040,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8258,8266,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3041,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8273,8287,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3042,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8287,8291,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3043,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8292,8318,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3044,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8318,8320,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3045,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8320,8370,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3046,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8370,8439,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3047,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8441,8444,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3048,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8444,8464,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3049,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8466,8504,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3050,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8505,8506,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3051,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8506,8664,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3052,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8665,8688,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3053,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8688,8689,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3054,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8690,8705,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3055,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8705,8798,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3056,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7966,7967,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3057,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7967,7971,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3058,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7971,7972,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3059,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7972,7974,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3060,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7974,7976,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3061,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7976,7977,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3062,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7977,7979,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3063,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7979,7985,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3064,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7986,7987,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3065,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7987,7989,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3066,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7989,7990,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3067,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7990,7991,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3068,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8004,8005,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3069,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8005,8009,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3070,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8012,8013,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3071,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8013,8017,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3072,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8020,8023,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3073,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8047,8060,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3074,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8060,8069,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3075,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8079,8082,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3076,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8089,8097,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3077,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8097,8098,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3078,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8098,8099,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3079,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8105,8106,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3080,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8106,8110,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3081,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8110,8117,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3082,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8118,8121,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3083,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8134,8137,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3084,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8137,8138,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3085,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8155,8164,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3086,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8176,8179,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3087,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8190,8193,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3088,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8198,8201,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3089,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8205,8208,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3090,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8211,8214,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3091,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8214,8220,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3092,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8222,8223,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3093,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8223,8244,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3094,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8244,8246,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3095,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8248,8251,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3096,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8256,8259,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3097,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8259,8260,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3098,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8261,8264,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3099,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8270,8273,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3100,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8286,8291,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3101,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8293,8305,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3102,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8305,8317,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3103,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8317,8318,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3104,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8319,8321,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3105,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8321,8323,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3106,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8323,8324,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3107,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8324,8327,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
3108,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8327,8328,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz
