word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
عن,مخبرا,تعالى,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,70,0,,,,,,
عن,مخبرا,تعالى,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,,,,69,,,,,,,
عند,المؤمون,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,1029,0,,,,,,
عند,المؤمون,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1027.1028,,,,,,,
عنه,ذلك,فحفظت,0257IbnCabdHakam.FutuhMisr,,,,,1436.1437,0,,,,,,
عنهم,حكاية,تعالى,0646IbnQifti.IkhbarCulama,0646IbnQifti.TarikhHukama',0930IbnIyas.NuzhatUmam,,,84,0,,,,,,
عنهم,حكاية,تعالى,0649MuhammadIdrisi.Anwar,0930IbnIyas.NuzhatUmam,,,,83,,,,,,,
عنهم,حكاية,تعالى,0728IbnTaymiyya.JamicMasail,0930IbnIyas.NuzhatUmam,,,,82,,,,,,,
عهده,من,الناس,0588IbnMamun.AkhbarMisr,,,,,1439,0,,,,,,
عيسى,إلى,عيسى,0692IbnCabdZahir.RawdZahir,0930IbnIyas.NuzhatUmam,,,,618,0,,,,,,
عيسى,إلى,عيسى,0764IbnShakirKutubi.FawatWafayat,0845Maqrizi.Suluk,,,,617,,,,,,,
عيينة,بن,سفيان,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,1,,0198SufyanIbnCuyayna,,,,
غضب,حين,لمسلمة,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,489,0,,,,,,
غضب,حين,لمسلمة,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,491,,,,,,,
غضب,حين,لمسلمة,0257IbnCabdHakam.FutuhMisr,,,,,488.49,,,,,,,
فأخبرته,الشيخ,لك,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,0,,,,,,
فسطاط,جزيرة,القضاعي,0257IbnCabdHakam.FutuhMisr,0845Maqrizi.Muqaffa,,,,1329,1,,0454Qudaci,1,1,,
فكان,لهيعة,ابن,0347IbnYunusSadafi.Tarikh,,,,,1416,,,,,,,
في,البيطار,ابن,0646IbnBaytarAndalusi.JamicLiMufradat,,,,,1261,1,1,,1,2,,
في,البيطار,ابن,0794BadrDinZarkashi.ZahrCarishFiTahrimHashish,,,,,1260,,,,,,,
في,العصر,أدباء,0852IbnHajarCasqalani.InbaGhumr,0911Suyuti.HusnMuhadara,,,,1505,,,,,,,
في,الفاضل,القاضي,0588IbnMamun.AkhbarMisr,No Data,,,,692.1141,1,,,,,5,0596QadiFadil
في,الفاضل,القاضي,0588IbnMamun.AkhbarMisr,,,,,1136,,,,,,,
في,الفاضل,القاضي,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,958,,,,,,,
في,الفاضل,القاضي,0617IbnTuwayr.NuzhatMuqlatayn,,,,,957,,,,,,,
في,الفاضل,القاضي,0733Nuwayri.NihayatArab,,,,,326,,,,,,,
في,الفاضل,القاضي,0845Maqrizi.ItticazHunafa,,,,,290,,,,,,,
في,الفاضل,القاضي,0845Maqrizi.MusawwadatMawaciz,,,,,944,,,,,,,
في,الفاضل,القاضي,0845Maqrizi.Suluk,,,,,1245,,,,,,,
في,الفاضل,القاضي,0900IbnCabdMuncimHimyari.RawdMictar,0928MujirDinCulaymi.FathRahman,,,,528,,,,,,,
في,الكندي,ابن,0257IbnCabdHakam.FutuhMisr,,,,,660.661,,,,,,,
في,المأمون,ابن,0420Musabbihi.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,,686,,,,,,,
في,المأمون,ابن,0588IbnMamun.AkhbarMisr,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.Muqaffa,,,1601,1,1,,,,5,
في,المأمون,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1017.1018.1019.1178,,,,,,,
في,المأمون,ابن,0588IbnMamun.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,,687,,,,,,,
في,المأمون,ابن,0588IbnMamun.AkhbarMisr,,,,,330.708,,,,,,,
في,المأمون,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1602,,,,,,,
في,المأمون,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,1603,,,,,,,
في,المأمون,ابن,0733Nuwayri.NihayatArab,0821Qalqashandi.SubhAcsha,0930IbnIyas.NuzhatUmam,,,688,,,,,,,
في,المتوج,ابن,0845Maqrizi.Suluk,,,,,1257,1,,,,,5,0820IbnMutawwaj
في,حنيفة,أبو,0581AbuQasimSuhayli.RawdUnuf,,,,,1724,1,,0150AbuHanifa,,,5,
في,خرداذبه,ابن,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,397,,,,,,,
في,خرداذبه,ابن,0300IbnKhurdadhbih.MasalikWaMamalik,0930IbnIyas.NuzhatUmam,,,,396,1,1,,,,5,
في,رأيت,بعضهم,0911Suyuti.HusnMuhadara,,,,,1317,0,,,,,,
في,زولاق,ابن,0677IbnMuyassar.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1272,1,,,,,5,0387IbnZulaq
في,زولاق,ابن,0677IbnMuyassar.AkhbarMisr,,,,,1273,,,,,,,
في,زولاق,ابن,0845Maqrizi.ItticazHunafa,0845Maqrizi.MusawwadatMawaciz,0845Maqrizi.MusawwadatMawaciz',,,1007,,,,,,,
في,زولاق,ابن,0845Maqrizi.Muqaffa,0845Maqrizi.MusawwadatMawaciz,,,,1271,,,,,,,
في,زولاق,ابن,0911Suyuti.HusnMuhadara,,,,,1317,,,,,,,
في,سعيد,ابن,0528HakamIbnAbiSalt.Diwan,,,,,1302,1,,0685IbnSacidMaghribi,,,5,
في,سعيد,ابن,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,1182,,,,,,,
في,سعيد,ابن,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1133,,,,,,,
في,سعيد,ابن,0911Suyuti.HusnMuhadara,,,,,1317,,,,,,,
في,سيدة,ابن,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1251,1,,,,,5,
في,سيده,ابن,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1362,,,,,,,
في,سيده,ابن,0911Suyuti.HusnMuhadara,,,,,1296,,,,,,,
في,قتيبة,ابن,0257IbnCabdHakam.FutuhMisr,0346Mascudi.TanbihWaIshraf,,,,781,1,,0276IbnQutaybaDinawari,,,5,
في,قتيبة,ابن,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,782,,,,,,,
في,قتيبة,ابن,0257IbnCabdHakam.FutuhMisr,,,,,780,,,,,,,
في,قتيبة,ابن,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,65,,,,,,,
في,قتيبة,ابن,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,,,,64,,,,,,,
في,ندفنه,بعضهم,0310Tabari.Tarikh,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,1652,0,,,,,,
في,ندفنه,بعضهم,0310Tabari.Tarikh,0421Miskawayh.Tajarib,,,,1653,,,,,,,
في,ندفنه,بعضهم,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,,1654,,,,,,,
في,نطرحه,بعضهم,0310Tabari.Tarikh,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,1652,0,,,,,,
في,نطرحه,بعضهم,0310Tabari.Tarikh,0421Miskawayh.Tajarib,,,,1653,,,,,,,
في,نطرحه,بعضهم,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,,1654,,,,,,,
في,والايعز,الخطا,0845Maqrizi.KhabarCanBashar,,,,,665,0,,,,,,
في,وللناس,القرطبي,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1341,,,,,,,
في,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,760,,,,,,,
في,وهب,ابن,0257IbnCabdHakam.FutuhMisr,,,,,761.762.763.764,,,,,,,
في,ينظرون,الذين,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,0,,,,,,
في,ينظرون,الذين,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,1,2,,,,5,
في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
فيها,سعد,ابن,0654SibtIbnJawzi.MiratZaman,,,,,1144,,,,,,,
قائل,من,جل,0654SibtIbnJawzi.MiratZaman,0821Qalqashandi.SubhAcsha,,,,706,0,,,,,,
قال,الذي,الرجل,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,765,0,,,,,,
قال,الذي,الرجل,0257IbnCabdHakam.FutuhMisr,,,,,766,,,,,,,
قدم,حين,لعمرو,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,1283,0,,,,,,
قدم,حين,لعمرو,0257IbnCabdHakam.FutuhMisr,,,,,1284.1285.1286.1287,,,,,,,
قولهم,مثل,المهاجرون,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0662HusaynIbnBadrDin.ShifaUwam,,,300,0,,,,,,
قولهم,مثل,المهاجرون,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,298,,,,,,,
قولهم,مثل,المهاجرون,0597IbnJawzi.Muntazam,0630IbnAthirCizzDin.Kamil,,,,299,,,,,,,
قومه,من,للملأ,0538JarAllahZamakhshari.RabicAbrar,0930IbnIyas.NuzhatUmam,,,,691,0,,,,,,
قيس,مصعب,أبو,0350MuhammadKindi.FadailMisr,,,,,1414,,,,,,,
كانت,إنها,النصارى,0692IbnCabdZahir.RawdaBahiyya,,,,,1458,,,,,,,
كانت,اترجة,في,0606IbnMamati.QawaninDawawin,,,,,1314,0,,,,,,
كتاب,في,أرسطاطاليس,0930IbnIyas.NuzhatUmam,,,,,223,1,,0350Anonymous,,,5,
كتاب,في,الجاحظ,0255Jahiz.Hayawan,,,,,449,1,1,,,,5,
كتاب,في,الجاحظ,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,450.451,,,,,,,
كتاب,في,الفاكهي,0930IbnIyas.NuzhatUmam,,,,,523,1,,0272IbnIshaqFakihi,,,5,
كتاب,في,الكندي,0347IbnYunusSadafi.Tarikh,,,,,1270.1416,,,,,,,
كتاب,في,الكندي,0350MuhammadKindi.WulatMisr,0889IbnAhmadSakhawi.TuhfatAhbab,,,,1626,1,1,,,,5,
كتاب,في,الكندي,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1364,,,,,,,
كتاب,في,الكندي,0733Nuwayri.NihayatArab,,,,,1363,,,,,,,
كتاب,في,المسعودي,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,458,1,1,,,,5,
كتاب,في,المسعودي,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,459,,,,,,,
كتاب,في,المسعودي,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,517,,,,,,,
كتاب,في,الهمداني,0213IbnHisham.Tijan,0845Maqrizi.KhabarCanBashar,,,,447,1,,,,,5,
كتاب,في,الهمداني,0573NashwanHimyari.KhulasatSiyar,0845Maqrizi.KhabarCanBashar,,,,446.448,,,,,,,
كتابه,في,لنا,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,746,,,,,,,
كتابه,في,لنا,0257IbnCabdHakam.FutuhMisr,,,,,743.744.745,,,,,,,
كثير,بن,سعيد,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,,,,,,,
كثير,بن,سعيد,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
كثير,بن,سعيد,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
كدينة,أبي,ابن,0460Anonymous.DhakhairTuhaf,0845Maqrizi.ItticazHunafa,,,,959,,,,,,,
كذا,الله,عبد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1634.1635,0,,,,,,
كنز,كتاب,في,0588IbnMamun.AkhbarMisr,,,,,931,1,,,,,5,
لخفيف,شيوخهم,بعض,0845Maqrizi.ItticazHunafa,,,,,854,0,,,,,,
لغز,الأبيات,وهذه,0845Maqrizi.DurarCuqud,,,,,1455,0,,,,,,
لك,فارق,لأخيه,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,537,0,,,,,,
لليسع,حينئذ,إلياس,0845Maqrizi.KhabarCanBashar,,,,,1694,0,,,,,,
لم,مريم,إن,0845Maqrizi.KhabarCanBashar,,,,,1703,0,,,,,,
لنا,نبه,لي,0759MufaddalIbnAbiFadail.NahjSadid,0845Maqrizi.Suluk,,,,1569,0,,,,,,
له,مولى,له,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,772,0,,,,,,
له,مولى,له,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,,,771,,,,,,,
له,مولى,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,567.77,,,,,,,
له,مولى,له,0251IbnZanjawayh.Amwal,,,,,566,,,,,,,
مؤتلفة,أجزاء,هو,0429IbnTahirBaghdadi.FarqBaynaFiraq,,,,,1539,0,,,,,,
ما,المقوقس,لهم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,750,0,,,,,,
ما,المقوقس,لهم,0257IbnCabdHakam.FutuhMisr,,,,,751.752,,,,,,,
ما,مثل,لها,0845Maqrizi.ItticazHunafa,,,,,1672,0,,,,,,
محل,في,المملوك,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,1089,0,,,,,,
محل,في,المملوك,0617IbnTuwayr.NuzhatMuqlatayn,0874IbnTaghribirdi.NujumZahira,,,,1090.1091,,,,,,,
محمد,أبو,الفقيه,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,565,,,,,,,
محمد,أبو,الفقيه,0617IbnTuwayr.NuzhatMuqlatayn,,,,,892,,,,,,,
محمد,الحسن,أبو,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,220,,,,,,,
محمد,الحسن,أبو,0613CaliIbnZafir.GharaibTanbihat,0930IbnIyas.NuzhatUmam,,,,219,,,,,,,
محمد,الحسن,أبو,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,217,,,,,,,
محمد,الحسن,أبو,0850ShihabDinIbshihi.Mustatraf,0930IbnIyas.NuzhatUmam,,,,218,,,,,,,
محمد,الريحان,أبو,0440AbuRayhanBiruni.AtharBaqiya,0930IbnIyas.NuzhatUmam,,,,700,,,,,,,
محمد,الريحان,أبو,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,46.47,,,,,,,
محمد,بن,أحمد,0292Yacqubi.Buldan,0350MuhammadKindi.WulatMisr,,,,829,,,,,,,
محمد,بن,أحمد,0350MuhammadKindi.WulatMisr,,,,,827.828,,,,,,,
محمد,عمر,أبو,0571IbnCasakir.TarikhDimashq,0975MuttaqiHindi.KanzCummal,,,,1413,,,,,,,
محمد,عمرو,أبو,0257IbnCabdHakam.FutuhMisr,,,,,273,,,,,,,
مخلوق,بشر,المسيح,0845Maqrizi.KhabarCanBashar,,,,,1703,0,,,,,,
مدينة,تاريخ,في,0487AbuCubaydBakri.MasalikWaMamalik,0733Nuwayri.NihayatArab,,,,1279,,,,,,,
مدينة,تاريخ,في,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,1277.1278,,,,,,,
مدينة,تاريخ,في,0733Nuwayri.NihayatArab,,,,,1276,,,,,,,
مروج,في,المسعودي,0346Mascudi.MurujDhahab,,,,,1143,1,1,,,,5,
مسروح,يونس,ابن,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,1,2,,,,5,
مسروح,يونس,ابن,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
مسروح,يونس,ابن,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
مصر,ذكر,وقد,0845Maqrizi.MusawwadatMawaciz,,,,,1295,0,,,,,,
معه,لأنه,المعظم,0845Maqrizi.Suluk,0930IbnIyas.NuzhatUmam,,,,589,0,,,,,,
مليكة,أبي,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,573,0,,,,,,
مماتي,بن,الأسعد,0606IbnMamati.QawaninDawawin,0930IbnIyas.NuzhatUmam,,,,242,1,1,,,,,
مماتي,بن,الأسعد,0606IbnMamati.QawaninDawawin,,,,,241,,,,,,,
ممن,ثقة,لي,0764Safadi.WafiBiWafayat,,,,,1176,0,,,,,,
من,الأخبار,علماء,0257IbnCabdHakam.FutuhMisr,,,,,1720,,,,,,,
من,الأخبار,علماء,0360KushajimShacir.Diwan,,,,,1719,,,,,,,
من,بعض,لي,0748Dhahabi.SiyarAclamNubala,0748Dhahabi.TarikhIslam,0748Dhahabi.TarikhIslam',,,1565,0,,,,,,
من,رجل,له,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,0930IbnIyas.NuzhatUmam,,,119,0,,,,,,
من,رجل,له,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,117.118,,,,,,,
من,قلاقس,ابن,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,462,,,,,,,
من,قلاقس,ابن,0565AbuHamidGharnati.TuhfatAlbab,0930IbnIyas.NuzhatUmam,,,,464,,,,,,,
من,قلاقس,ابن,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,463,,,,,,,
من,مشتق,أنه,0465IbnHawazinQushayri.RisalaQushayriyya,,,,,1606,,,,,,,
من,مولود,الابن,0845Maqrizi.KhabarCanBashar,,,,,1703,0,,,,,,
منبه,بن,عمرو,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,,,295,,,,,,,
منبه,بن,عمرو,0262CumarIbnShabba.TarikhMadina,0733Nuwayri.NihayatArab,,,,294,,,,,,,
منبه,بن,عمرو,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,,,,293,,,,,,,
منجب,بن,محمد,0571IbnCasakir.TarikhDimashq,0748Dhahabi.TadhhibTahdhib,,,,1628,,,,,,,
منجب,بن,محمد,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',,,1627,,,,,,,
منه,علي,أعز,0764Safadi.WafiBiWafayat,,,,,1233,0,,,,,,
مهران,بن,ميمون,0262CumarIbnShabba.TarikhMadina,0845Maqrizi.KhabarCanBashar,,,,721.722,,,,,,,
موسى,إلى,موسى,0692IbnCabdZahir.RawdZahir,0930IbnIyas.NuzhatUmam,,,,618,0,,,,,,
موسى,إلى,موسى,0764IbnShakirKutubi.FawatWafayat,0845Maqrizi.Suluk,,,,617,,,,,,,
ميمون,بن,عمر,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,78,,,,,,,
ميمون,بن,عمر,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,79,,,,,,,
نزهة,كتاب,في,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,185,1,,,,,5,
نزهة,كتاب,في,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,184,,,,,,,
هاشم,أبي,ابن,0350MuhammadKindi.WulatMisr,0874IbnTaghribirdi.NujumZahira,,,,835,,,,,,,
هذا,السلطان,له,0692IbnCabdZahir.RawdZahir,,,,,1373,0,,,,,,
هذا,سقف,وكان,0911Suyuti.HusnMuhadara,,,,,1450,0,,,,,,
هردسوس,كتاب,في,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,185,,,,,,,
هردسوس,كتاب,في,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,184,,,,,,,
هروشيش,كتاب,في,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,636,,,,,,,
هروشيوس,كتاب,في,0845Maqrizi.KhabarCanBashar,,,,,29,,,,,,,
هروشيوش,كتاب,في,0255Jahiz.Hayawan,,,,,449,,,,,,,
هروشيوش,كتاب,في,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,450.451,1,1,,,,,
هشام,بن,عابد,0347IbnYunusSadafi.Tarikh,,,,,1416,,,,,,,
هشاما,والله,فرأيت,0479MurshidYahyaJurjani.AmaliIthnayniyya,,,,,1655,0,,,,,,
وابن,عفير,ابن,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,,,,351,0,,,,,,
والله,لا,السلطان,0845Maqrizi.Suluk,,,,,1474,0,,,,,,
وجل,عز,الله,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa',0845Maqrizi.Rasail',0845Maqrizi.ShudhurCuqud,0930IbnIyas.NuzhatUmam,161,0,,,,,,
وجل,عز,الله,0350Balawi.SiratAhmadIbnTulun,0930IbnIyas.NuzhatUmam,,,,160,,,,,,,
وجل,عز,الله,0350MuhammadKindi.WulatMisr,,,,,571,,,,,,,
وخلق,الصفات,بنفي,0548Shahrastani.MilalWaNihal,,,,,1541,0,,,,,,
وزر,خلكان,ابن,0597CimadDinKatibIsfahani.KharidatQasr,0615MuwaffaqDinShafici.MurshidZuwwar,,,,1563,1,,0681IbnKhallikan,,,5,
وزر,خلكان,ابن,0615MuwaffaqDinShafici.MurshidZuwwar,0927Nucaymi.DarisFiMadaris,,,,1562,,,,,,,
وزر,خلكان,ابن,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,1564,,,,,,,
وصيف,بن,إبراهيم,0367IbnHawqal.SuratArd,0930IbnIyas.NuzhatUmam,,,,371,,,,,,,
وغيره,عباس,ابن,0764Safadi.WafiBiWafayat,,,,,1559,0,,,,,,
وقد,صاحبي,لي,0692IbnCabdZahir.RawdaBahiyya,,,,,1179,0,,,,,,
وكان,شعبان,في,0845Maqrizi.ItticazHunafa,,,,,1108,0,,,,,,
ومن,مواليه,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,567,0,,,,,,
ومن,مواليه,له,0251IbnZanjawayh.Amwal,,,,,566,,,,,,,
وهب,بن,سفيان,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,772,,,,,,,
وهب,بن,سفيان,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,,,771,,,,,,,
وهب,بن,سفيان,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,770,,,,,,,
وهم,خمسة,بإلهية,0322AbuHatimRazi.Zina,0548Shahrastani.MilalWaNihal,,,,1547,0,,,,,,
يده,مسح,نعم,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,1639,0,,,,,,
يده,مسح,نعم,0310Tabari.Tarikh,0597IbnJawzi.Muntazam,0630IbnAthirCizzDin.Kamil,,,1641,,,,,,,
يده,مسح,نعم,0630IbnAthirCizzDin.Kamil,,,,,1640,,,,,,,
يرد,لم,بعضهم,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,1543,0,,,,,,
يزيد,بن,لخولي,0157AbuMikhnafAzdi.MaqtalHusayn,0157AbuMikhnafAzdi.WaqcatTaff,,,,1001,0,,,,,,
يزيد,بن,لخولي,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,,,,1003,,,,,,,
يزيد,بن,لخولي,0157AbuMikhnafAzdi.WaqcatTaff,0353AbuCabbasHasani.Masabih,,,,1004,,,,,,,
يزيد,بن,لخولي,0157AbuMikhnafAzdi.WaqcatTaff,0630IbnAthirCizzDin.Kamil,,,,1002,,,,,,,
يزيد,عن,الليث,0128IbnAbiHabibMisri.AhadithYazid,0347IbnYunusSadafi.Tarikh,,,,1328,0,,,,,,
يزيد,عن,الليث,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,769,,,,,,,
يزيد,عن,الليث,0257IbnCabdHakam.FutuhMisr,,,,,767.768,,,,,,,
يصح,موجود,وكل,0548Shahrastani.MilalWaNihal,0764Safadi.WafiBiWafayat,,,,1553,0,,,,,,
يعقوب,القاضي,لي,0565AbuHamidGharnati.TuhfatAlbab,,,,,474.475,0,,,,,,
يعقوب,القاضي,لي,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,476,,,,,,,
يعقوب,بن,أحمد,0292Yacqubi.Buldan,0350MuhammadKindi.WulatMisr,,,,829,,,,,,,
يعقوب,بن,أحمد,0350MuhammadKindi.WulatMisr,,,,,827.828,,,,,,,
يمضي,تخليه,لك,0845Maqrizi.ItticazHunafa,,,,,1672,0,,,,,,
يوسف,أبو,القاضي,0182AbuYusufYacqub.Athar,0182AbuYusufYacqub.Kharaj,,,,1253,1,,0182AbuYusufYacqub,,,,
يوسف,أبو,القاضي,0182AbuYusufYacqub.Kharaj,,,,,1252.1254,1,1,,,,,
يوم,وفي,المسبحي,0420Musabbihi.AkhbarMisr,,,,,1297,1,1,,1,1,,
