ms,word_5,word_4,word_3,word_2,word_1
2030,النيات,علي,المطلع,الله,الشجاعي
2030,من,التحرج,كان,ان,ملفه
2031,لديها,انه,الخورنق,ود,ومدرسه
2031,المسجد,سيده,ابن,قال,المساجد
2031,فيه,يتعبد,موضع,كل,الزجاج
2031,وطهورا,مسجدا,الارض,لي,جعلت
2035,هذا,من,القرافه,اخبار,في
2035,مصر,فسطاط,مدينه,اخبار,في
2037,وحلوله,غسله,حالتي,في,عنه
2037,الذخيره,مسجد,الظاهر,عبد,ابن
2037,المامون,ابن,عن,تقدم,ما
2037,وكان,تاريخه,في,المامون,ابن
2037,من,مانع,ثم,ما,له
2040,علي,بني,تبر,مسجد,القضاعي
2040,ثم,الامرا,كتاب,في,الكندي
2043,ما,عامر,ابن,يا,له
2043,فاشفعهم,فيشفعوا,اقربهم,ان,اريد
2043,الي,فتاتي,كرامه,ولا,لا
2043,بيان,اسمه,ان,ميسر,ابن
2045,وبعد,الاخره,العشا,صلاه,بعد
2045,ذلك,في,العصر,ادبا,بعض
2046,ثم,والكسوه,والصابون,الحلوي,فقطعت
2049,وصار,ذكره,فاشتهر,موضعه,في
2052,مدرسه,ذكر,عند,خبره,في
2054,الكتاب,هذا,من,الناصريه,الخانقاه
2056,التي,الاسباب,ذكر,عند,ذلك
2059,الكتاب,هذا,من,موضعه,في
2059,ركب,انه,اتفق,الجب,بركه
2061,هذه,ارسلان,خانقاه,نجد,اراضي
2061,القلعه,واطلع,الساعه,اخرج,له
2061,وكريم,الدين,فخر,يشتهر,ولم
2063,قدموا,به,الناس,وتسامع,بكتمر
2063,اياها,وهبته,ما,لي,هذه
2065,اصطبله,باب,يغلق,المغرب,ومن
2065,بكتمر,الامير,الي,روح,له
2065,من,جامعه,ذكر,عند,قوصون
2068,وقرر,الكتاب,هذا,من,الجوامع
2072,وروي,المشايخ,من,عده,فيها
2073,عمره,الرباط,هذا,المتوج,ابن
2074,من,محمد,النبي,باثار,اكرم
2074,تسفحين,ذا,كم,عين,يا
2077,كانك,السلطان,بحضره,مره,له
2077,السلطان,ان,اصحابه,لبعض,خضر
2102,القبر,المشهوره,والقاهره,مصر,مقابر
2102,الفعل,علي,ليس,المقبره,سيبويه
2103,قبل,كان,هذا,دوناي,ان
2103,ان,واكره,الله,رحمه,الشافعي
2103,حديث,من,الترمذي,روي,القرافه
2103,روي,وقد,غريب,حديث,وهذا
2103,بن,الرحمن,عبد,القاسم,ابو
2103,العاص,بن,عمرو,المقوقس,سال
2103,امير,الي,ذلك,في,اكتب
2103,الكتب,في,صفتها,لنجد,انا
2105,محمد,الله,عبد,ابو,القاضي
2105,جحض,بنو,الكندي,عمرو,ابو
2105,ورا,القاف,بفتح,والقرافه,ياقوت
2105,الجواني,اسعد,بن,محمد,الشريف
2105,له,يقال,الذي,القرافه,جامع
2105,سعيد,بن,محمد,بن,موسي
2107,الي,بجماعته,فخرج,الخبر,له
2107,اعلم,الكبيره,بالقرافه,الشهيره,المساجد
2107,الجند,ان,الكندي,ذكر,القضاعي
2110,فحضروا,بالفراشين,استدعي,ثم,الساعه
2110,الساعه,دينار,الف,ماه,هاتوا
2110,الدين,محيي,القاضي,ذلك,في
2111,من,مصر,محاريب,ذكر,عند
2114,من,احسن,مولانا,يا,له
2115,الله,صوب,سدره,قطع,من
2115,الجواني,اسعد,بن,محمد,الشريف
2115,صادق,ابي,الشيخ,لمولاي,كان
2115,حمام,مستوقد,في,كلبه,ولدت
2115,حانوت,كرا,جعل,قد,كان
2116,بن,الحسن,ابي,للشيخ,مولاي
2117,بن,الحسن,ابو,الشيخ,حدثني
2117,من,الاول,الباب,قدام,كان
2117,العكر,ابن,مسجد,والطاعه,السمع
2117,هذا,من,الجوامع,ذكر,عند
2120,فقال,به,فنزلوا,بهذا,انزلوا
2120,ركابه,مقدمي,احد,علي,لعبد
2120,فقال,به,فنزلوا,بهذا,انزلوا
2120,الركاب,مقدمي,احد,الاصغر,ليوسف
2120,القاهره,ظواهر,ذكر,عند,المقس
2120,ابن,قال,بالقرافه,التي,الجواسيق
2120,الجواني,اسعد,بن,محمد,الشريف
2121,وكان,له,افطن,الجلسا,لاحد
2123,كان,بالقرافه,كانت,التي,الرباطات
2123,وكان,بالقرافه,التي,والمحاريب,المصليات
2125,والصحرا,بالجبل,التي,والمعابد,المساجد
2125,بالجبل,بالتنور,المعروف,المسجد,القضاعي
2127,في,مغاره,عشره,اربع,القضاعي
2127,الجوامع,ذكر,عند,محمود,مسجد
2127,عن,مرتفعه,دكه,هي,القضاعي
2127,هذا,فراي,الشيطان,من,هذا
2128,شك,بلا,الكنز,هو,هذا
2128,البر,في,اجد,اني,الحفار
2128,قلعه,في,تسبب,لل,له
2128,فيما,يسكنون,مصر,اهل,ان
2128,ذكر,عند,هذا,لل,خبر
2128,طولون,بن,احمد,قناطر,القضاعي
2128,فقال,ما,اعندك,خياط,يا
2128,لا,يعني,تمد,ولا,اشرب
2128,لا,وقلت,سقيتنا,فتي,يا
2128,ههنا,موضعنا,الله,اعزك,نعم
2128,معوز,ههنا,عندكم,والما,هل
2132,كريب,فقال,بذلك,لي,ومن
2132,علي,فقيل,النوادب,هذه,ما
2132,الا,تنوح,ناحه,اسمع,لا
2134,الحبش,بركه,من,الوزير,بساتين
2134,القاسم,ابي,ولده,لمدب,يوما
2134,الايام,بعض,في,القاسم,ابو
2134,تاخذون,هذا,خمول,واي,له
2134,ابوابنا,الي,تصار,ان,اريد
2134,ان,يخضب,ان,اخوفني,ما
2135,حوض,بالقرافه,التي,والابار,الاحواض
2137,في,البدعه,هذه,ما,له
2137,عليه,انت,ما,علي,دم
2137,قبور,سبعه,بزياره,عليك,له
2138,عقبه,وهم,اخر,سبعه,ايضا
2140,عثمان,علي,ابو,الدين,علا
2140,ازوره,الشافعي,لقبر,اتيت,اخر
2142,اذ,وكانوا,راه,انه,بعضهم
2142,اعلم,النصر,باب,خارج,المقابر
2142,جعفر,ابو,الدوله,امين,الشريف
2144,عز,الله,قال,اليهود,كناس
2144,للنصاري,والبيع,للصابين,الصوامع,المفسرون
2146,اكرام,علمتم,قد,الوزير,لهم
2152,والا,بعهدكم,اوفوا,موسي,لهم
2152,واطاتموه,قد,انكم,عرفت,قد
2154,ما,وعدتهم,اسرايل,بني,عن
2154,التوراه,في,جا,ما,علي
2154,اخت,مريم,وكانت,التوراه,في
2158,اتدعون,ذكره,جل,فيه,الله
2158,اذ,المرسلين,لمن,الياس,وان
2158,بعلا,اتدعون,تتقون,الا,لقومه
2158,ما,وافعلي,تجزعي,لا,لها
2159,وابنا,اسرايل,بني,اجمع,له
2159,هذا,متي,الي,الياس,لهم
2159,فاقرب,قربانا,منا,كل,ليقرب
2159,لهذه,اظهر,اللهم,دعاه,في
2159,فاخذوا,بعال,ابنا,خذوا,الياس
2159,فان,واشرب,وكل,انزل,لاحب
2159,لانقطاع,اشتد,قد,الجهد,وكان
2161,كنيسه,فانظره,الحارات,في,ذلك
2161,كانت,قد,واعيادهم,اليهود,تاريخ
2161,التوراه,من,الثاني,السفر,في
2167,ان,اعلم,يهودي,قولهم,معني
2168,عندهم,وقع,وكيف,اليهود,معتقد
2170,ان,اعلم,الان,اليهود,فرق
2173,العرب,الي,ارسل,نبي,هو
2173,السمره,طافه,ان,اعلم,السمره
2175,متباينان,صنفان,السمره,ان,المسعودي
2175,احمد,بن,محمد,الريحان,ابو
2175,بخت,بدلهم,الذين,الابدال,وهم
2181,شاه,وصيف,بن,ابراهيم,الاستاذ
2181,قالوا,هاهنا,ومن,اسحاق,ابن
2181,اعلم,تنصرهم,قبل,القبط,ديانه
2181,عباده,ان,شاه,وصيف,ابن
2181,القاسم,ابي,بن,احمد,الموفق
2185,منها,الملك,نفخه,حلت,بل
2190,قط,يجامعها,لم,انه,عنه
2191,فراجعه,الكتاب,هذا,من,التواريخ
2192,فاسد,ايمانه,ان,اريوس,عن
2192,لم,اذ,الاب,كان,اريوس
2192,من,عباده,اوجب,ايما,الاسكندروس
2192,خلقنا,من,عباده,بل,اريوس
2192,خلقنا,الابن,كان,فان,الاسكندروس
2195,المسيح,ان,يقل,لم,انه
2195,لانه,ش,كل,خلق,به
2195,ايامه,وفي,المسيح,لاجل,فيها
2196,قال,انه,ذلك,وسبب,بقوله
2197,اتحد,انسانا,مريم,ولدت,انما
2197,الابن,فيه,حل,المسيح,ان
2197,ان,الميلاد,يوم,خطبته,في
2198,وتفرقوا,حق,بغير,حرموه,قد
2198,جوهرين,من,جوهر,المسيح,ان
2199,البحث,يلزمه,لا,الملك,لهم
2199,جري,ما,عملت,قد,لها
2199,الامانه,علي,تعبي,ثمره,هذه
2202,تركتم,ان,الاسكندريه,اهل,يا
2202,من,كل,وقال,الارواح,بتناسخ
2205,مصر,قبط,من,النصاري,دخول
2206,الكنيسه,داخل,صليت,لو,للبطرك
2217,انت,خذ,الخباب,اولاد,له
2218,لانه,كونيه,له,يصح,لا
2221,الشيخ,مولاي,يا,بعضهم,له
2229,محمد,بن,علي,الحسن,ابو
2229,فذكروا,ووصفوه,مصر,شعرا,فيه
2232,كبير,دير,اخميم,وبنواحي,الشابشتي
2232,ومن,القضاعي,جعفر,ابو,القاضي
2232,وقد,تعالي,الله,رحمه,ملفه
2233,من,ودميان,وقزمان,دموه,كنيسه
2233,هذا,وديرها,بالجيزه,ونهيا,الشابشتي
2237,بان,الدير,هذا,رهبان,فعلم
2241,الي,خرج,انه,النصاري,مرخو
2244,الكلبي,وقال,تفسيره,في,الواحدي
2244,بيطور,سمي,الطور,ان,الكلبي
2244,ان,اليا,محذوف,فلعله,السهيلي
2244,عبد,اخبرني,شيبه,بن,عمر
2244,الله,صلي,الله,رسول,قال
2244,المنذر,بن,ارطاه,عن,شعبه
2244,زرعه,عن,حبيب,بن,طلق
2244,ثلاثه,الي,الرحال,تشد,انما
2244,محمد,الله,عبد,ابو,القاضي
2244,كور,ومن,مصر,ارض,كور
2246,كنيسه,الازهري,قال,النصاري,كناس
2246,بدورون,السلمي,مرداس,بن,العباس
2246,دميه,كانها,الرقيات,قيس,ابن
2252,هدم,الي,اخرجوا,فقرا,يا
2256,ان,والمصلحه,عمي,العامه,الابوبكري
2256,من,هذا,كل,الكرك,ناب
2256,ومعك,امض,الحاجب,الماس,للامير
2256,باب,الي,اركب,القاهره,لوالي
2257,وانصب,جماعه,منهم,اعزل,للوالي
