parent_cl,par_begin,par_len,level_1,per_of_par,level_2,per_of_l1,level_3,per_of_l2,ms,parent_cl_book,level_1_book,level_2_book,level_3_book
146028913831,1,1050,47911,32.1,0,0,0,0,79,['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
146028913831,1,1050,85899651367,32.67,0,0,0,0,79,['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
180388958898,509,918,180388958901,54.36,0,0,0,0,80,['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster
77309516017,1,513,8590278274,39.57,0,0,0,0,81,['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
77309516015,282,956,77309516018,48.54,0,0,0,0,81,['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
60129675327,1373,166,0,0,0,0,0,0,83,['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,No Cluster
8590265103,1,1193,8590265105,28.92,0,0.0,0,0,84,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
8590265103,1,1193,17179931872,12.99,0,0.0,0,0,84,['0257IbnCabdHakam.FutuhMisr'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
103079224915,247,1317,103079224922,24.83,103079224923,100.0,0,0,84,['0930IbnIyas.NuzhatUmam'],No Data,No Data,No Cluster
128849287449,1,621,8590265107,34.62,0,0.0,0,0,85,['0257IbnCabdHakam.FutuhMisr'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
128849287446,165,916,128849287448,48.14,0,0.0,0,0,85,['0736IbnDawadari.KanzDurar'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
128849287446,165,916,77309698144,59.5,0,0.0,0,0,85,['0736IbnDawadari.KanzDurar'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
240518176846,254,1265,188978791149,53.68,0,0.0,0,0,85,['0911Suyuti.HusnMuhadara'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
240518176846,254,1265,257698268977,79.21,223338577232,89.52,0,0,85,['0911Suyuti.HusnMuhadara'],['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster
180388724438,1,896,180388724440,42.08,0,0.0,0,0,86,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
180388724438,1,896,77309727621,44.2,128849203901,38.38,0,0,86,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster
180388724445,897,633,180388724441,42.18,0,0.0,0,0,86,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
180388724445,897,633,19528,40.76,0,0.0,0,0,86,['0930IbnIyas.NuzhatUmam'],"['0255Jahiz.Hayawan', '0255Jahiz.MahasinWaAddad']",No Cluster,No Cluster
111669181776,1,1602,19532,16.54,0,0.0,0,0,87,['0346Mascudi.MurujDhahab'],"['0255Jahiz.Hayawan', '0255Jahiz.MahasinWaAddad']",No Cluster,No Cluster
111669181776,1,1602,111669181778,50.19,17180086602,73.13,0,0,87,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster
94489309124,56,1542,25770089686,14.07,0,0,0,0,88,['0346Mascudi.MurujDhahab'],No Data,No Cluster,No Cluster
94489309124,56,1542,94489309126,19.91,0,0,0,0,88,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
94489309124,56,1542,94489309125,37.74,0,0,0,0,88,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
94489309124,56,1542,94489309127,16.47,0,0,0,0,88,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
94489309124,56,1542,42949962086,10.18,0,0,0,0,88,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
180389013108,74,1504,85899656935,29.39,0,0,0,0,89,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
163209022804,1,1537,60129901579,66.95,0,0,0,0,90,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
94489592721,1,1349,60129901581,62.71,274877959203,25.53,0,0,91,['0346Mascudi.MurujDhahab'],['0487AbuCubaydBakri.MasalikWaMamalik'],['0930IbnIyas.NuzhatUmam'],No Cluster
257698394915,217,1400,94489592724,42.86,0,0.0,0,0,91,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
257698394915,217,1400,111669389741,19.07,0,0.0,0,0,91,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
137439054712,290,1266,137439054714,33.57,0,0.0,0,0,92,['0930IbnIyas.NuzhatUmam'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster
137439054712,290,1266,8590261026,77.33,77309549523,35.24,0,0,92,['0930IbnIyas.NuzhatUmam'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.ShudhurCuqud', '0845Maqrizi.Rasail']",['0350Balawi.SiratAhmadIbnTulun'],No Cluster
146029001166,258,1283,146029001167,43.26,17180210697,50.45,0,0,93,['0930IbnIyas.NuzhatUmam'],['0571IbnCasakir.TarikhDimashq'],['0333IbnMarwanDinawari.MujalasaWaJawahirCilm'],No Cluster
146029001166,258,1283,146029001169,21.28,0,0.0,0,0,93,['0930IbnIyas.NuzhatUmam'],['0716NajmDinTufi.Isharat'],No Cluster,No Cluster
369367440547,391,389,0,0,0,0,0,0,94,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
335007796323,1561,149,0,0,0,0,0,0,99,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
25769864480,678,877,0,0,0,0,0,0,106,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
111669449244,908,863,376710,73.93,0,0,0,0,108,['0930IbnIyas.NuzhatUmam'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster
111669449244,908,863,137439192009,24.33,0,0,0,0,108,['0930IbnIyas.NuzhatUmam'],No Data,No Cluster,No Cluster
94489424374,93,1229,94489424378,42.07,0,0,0,0,111,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
25770146488,1,986,25770146485,25.25,0,0,0,0,112,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
25770146488,1,986,25770146483,33.47,0,0,0,0,112,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
25770060169,1,811,8590029794,97.66,0,0,0,0,113,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
25770060169,1,811,17179969424,23.92,0,0,0,0,113,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
34359780375,642,880,8590277670,44.77,0,0,0,0,113,['0930IbnIyas.NuzhatUmam'],['0368IbnQulawayh.KamilZiyarat'],No Cluster,No Cluster
34359780376,1,612,34360110795,52.94,0,0,0,0,114,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
103079304940,613,988,103079304942,53.85,0,0,0,0,114,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
103079304940,613,988,103079304945,25.81,0,0,0,0,114,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
84932,1,907,84934,75.85,0,0,0,0,115,['0749IbnFadlAllahCumari.MasalikAbsar'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
84931,689,937,84933,76.09,0,0,0,0,115,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
273518,1,758,283467914936,46.31,0,0.0,0,0,116,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
111669367418,764,854,42949975202,67.21,17179964390,53.66,0,0,116,['0930IbnIyas.NuzhatUmam'],['0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster
111669367418,764,854,283467914938,19.44,0,0.0,0,0,116,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
111669367419,1,679,111669367422,30.04,0,0.0,0,0,117,['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
120259328201,680,861,146029108933,54.01,34359921791,42.8,0,0,117,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],['0733Nuwayri.NihayatArab'],No Cluster
120259328201,680,861,242038,39.49,0,0.0,0,0,117,['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
60129566077,1,685,60129566076,84.09,0,0.0,0,0,118,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
60129566071,63,1443,34359877390,24.81,188978713598,67.6,0,0,118,No Data,['0596IbnWasifShah.MukhtasarCajaibDunya'],['0850ShihabDinIbshihi.Mustatraf'],No Cluster
60129566071,63,1443,68719523804,49.55,0,0.0,0,0,118,No Data,['0736IbnDawadari.KanzDurar'],No Cluster,No Cluster
60129566071,63,1443,60129566079,36.94,0,0.0,0,0,118,No Data,['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
68719523803,1,706,94489501994,35.27,0,0,0,0,119,['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
34360078348,707,880,137439209561,28.64,0,0,0,0,119,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
34360078349,1,781,34360078352,30.6,0,0,0,0,120,['0375AnonymousTranslator.TarikhCalamUrusiyus'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster
34360078349,1,781,34360078353,21.0,0,0,0,0,120,['0375AnonymousTranslator.TarikhCalamUrusiyus'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster
42949682995,640,598,94489291813,54.52,0,0,0,0,120,['0911Suyuti.HusnMuhadara'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
137439212971,782,750,42949682997,46.0,0,0,0,0,120,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
94489454611,990,547,94489454612,20.29,0,0,0,0,123,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
103079227167,878,659,25770166677,27.92,0,0,0,0,124,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
257698416324,1244,245,257698416325,45.31,0,0,0,0,126,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
25770166675,1,925,103079227168,19.57,0,0,0,0,128,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
8590305170,1,947,8590305174,29.36,0,0,0,0,129,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
8590305172,948,622,8590305175,25.56,0,0,0,0,129,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
8590305172,948,622,8590305173,50.48,0,0,0,0,129,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
94489557210,1,941,210977,33.48,0,0,0,0,130,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
94489557210,1,941,60129596016,58.02,0,0,0,0,130,['0930IbnIyas.NuzhatUmam'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster
120259428234,1,872,94489364897,59.86,395137035891,22.61,0,0,131,['0930IbnIyas.NuzhatUmam'],['0347IbnYunusSadafi.Tarikh'],['0874IbnTaghribirdi.NujumZahira'],No Cluster
197568705994,1,911,197568705997,51.59,328557,50.43,0,0,132,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],['0207Waqidi.FutuhSham'],No Cluster
197568705994,1,911,197568706000,16.58,0,0.0,0,0,132,['0930IbnIyas.NuzhatUmam'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
197568705993,467,943,197568705995,67.55,0,0.0,0,0,132,['0821Qalqashandi.SubhAcsha'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
197568705996,912,609,197568705998,51.72,0,0.0,0,0,132,['0911Suyuti.HusnMuhadara'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster
317827646276,1,1084,197568713057,15.5,0,0.0,0,0,133,['0930IbnIyas.NuzhatUmam'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster
317827646276,1,1084,146028962977,33.03,231928483948,82.4,0,0,133,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster
249108143284,1,1036,42949818896,20.46,0,0,0,0,134,['0930IbnIyas.NuzhatUmam'],['0450AbuHasanMawardi.AhkamSultaniyya'],No Cluster,No Cluster
249108143284,1,1036,146028962978,23.17,0,0,0,0,134,['0930IbnIyas.NuzhatUmam'],['0900IbnCabdMuncimHimyari.RawdMictar'],No Cluster,No Cluster
51539832815,1,763,8589996429,29.23,0,0,0,0,135,['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
17179935678,1103,398,163209075843,48.74,0,0,0,0,135,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
163209075838,674,786,163209075840,65.14,0,0,0,0,135,['0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
240518369223,1,968,154618977918,50.31,206158813366,47.43,0,0,137,['0930IbnIyas.NuzhatUmam'],['0677IbnMuyassar.AkhbarMisr'],['0363QadiNucman.KitabHimma'],No Cluster
8590204908,1,1103,8590204909,76.34,8590204912,55.7,214748606606,49.47,140,['0428IbnSina.QanunFiTibb'],['0428IbnSina.QanunFiTibb'],['0428IbnSina.QanunFiTibb'],['0696AshrafIbnYusufTurkumani.Muctamid']
8590204908,1,1103,111669175123,70.53,8590204910,69.28,0,0.0,140,['0428IbnSina.QanunFiTibb'],['0750IbnQasimKilani.SharhFusulAbuqrat'],['0428IbnSina.QanunFiTibb'],No Cluster
307927,1,957,307930,18.39,0,0,0,0,143,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
307927,1,957,137438953943,10.76,0,0,0,0,143,['0930IbnIyas.NuzhatUmam'],['0850ShihabDinIbshihi.Mustatraf'],No Cluster,No Cluster
307927,1,957,240518500904,26.02,0,0,0,0,143,['0930IbnIyas.NuzhatUmam'],['0613CaliIbnZafir.GharaibTanbihat'],No Cluster,No Cluster
51539646098,567,571,266288222468,60.42,0,0,0,0,143,['0528HakamIbnAbiSalt.Diwan'],['0681IbnKhallikan.WafayatAcyan'],No Cluster,No Cluster
266288132330,1,944,68719741579,38.56,0,0,0,0,144,['0930IbnIyas.NuzhatUmam'],['0613CaliIbnZafir.BadaicBadaih'],No Cluster,No Cluster
266288132330,1,944,8590061367,23.52,0,0,0,0,144,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
266288133373,1,329,0,0,0,0,0,0,145,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
266288181929,864,715,0,0,0,0,0,0,147,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
309237854551,1,831,146028990247,46.09,0,0,0,0,148,['0930IbnIyas.NuzhatUmam'],['0682ZakariyaQazwini.CajaibMakhluqat'],No Cluster,No Cluster
352187451327,1,726,137439083639,40.36,0,0,0,0,149,['0646IbnBaytarAndalusi.JamicLiMufradat'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
352187451327,1,726,317827950955,32.37,0,0,0,0,149,['0646IbnBaytarAndalusi.JamicLiMufradat'],['0367IbnHawqal.SuratArd'],No Cluster,No Cluster
171798903959,991,575,326417560507,35.65,0,0,0,0,149,['0749IbnFadlAllahCumari.MasalikAbsar'],['0646IbnBaytarAndalusi.JamicLiMufradat'],No Cluster,No Cluster
154619091949,1,1515,154619091951,31.35,0,0.0,0,0,151,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
154619091949,1,1515,146028971809,42.9,146028971810,67.38,0,0,151,['0930IbnIyas.NuzhatUmam'],['0646IbnBaytarAndalusi.JamicLiMufradat'],['0646IbnBaytarAndalusi.JamicLiMufradat'],No Cluster
188978808486,456,1055,51539862184,49.29,0,0,0,0,152,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
17180156374,1,1498,0,0,0,0,0,0,156,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
111669184366,24,1615,0,0,0,0,0,0,157,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
77309741597,302,1308,154618885067,26.99,0,0.0,0,0,158,['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
77309741597,302,1308,25770055075,50.76,68719754806,82.98,0,0,158,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],['0520IbnWalidTurtushi.SirajMuluk'],No Cluster
34359972899,364,1196,47910,75.67,34359972900,86.3,0,0,159,['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],['0736IbnDawadari.KanzDurar'],No Cluster
34359972899,364,1196,34359972898,14.21,0,0.0,0,0,159,['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
68719729453,1,721,68719729458,38.42,0,0,0,0,160,['0600PseudoMascudi.AkhbarZaman'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster
34359865795,623,883,42950060126,25.37,0,0,0,0,160,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
34359865795,623,883,77309581115,38.73,0,0,0,0,160,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
34359865795,623,883,188978596064,24.12,0,0,0,0,160,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
42950031235,56,568,42950031236,40.14,0,0,0,0,161,['0606IbnMamati.QawaninDawawin'],['0606IbnMamati.QawaninDawawin'],No Cluster,No Cluster
257698267633,72,1368,17180020843,19.3,0,0,0,0,161,['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
103079471342,25,1549,0,0,0,0,0,0,162,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
240518244467,294,1428,0,0,0,0,0,0,164,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
197568601707,939,775,0,0,0,0,0,0,165,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
171798855138,180,1371,68719857259,57.11,8590267960,40.87,0,0,168,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster
148173,489,1029,60129701866,14.38,0,0,0,0,169,['0257IbnCabdHakam.FutuhMisr'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
60129701861,93,499,60129701864,47.49,0,0,0,0,169,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
60129799900,10,849,60129799903,27.33,0,0,0,0,173,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
60129799900,10,849,60129799902,52.18,0,0,0,0,173,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
51539945595,1055,469,51539945598,35.61,0,0,0,0,173,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
60129799904,525,538,8590116437,37.92,0,0,0,0,173,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
231928379905,290,1299,51539945596,50.12,0,0.0,0,0,174,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
231928379905,290,1299,231928379906,65.9,231928379909,37.38,0,0,174,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster
176862,65,620,274877999773,46.61,8590182943,47.06,0,0,174,['0251IbnZanjawayh.Amwal'],No Data,['0804IbnMulaqqin.BadrMunir'],No Cluster
137439203110,52,1249,85899391843,18.17,0,0,0,0,175,['0257IbnCabdHakam.FutuhMisr'],['0224QasimIbnSallam.Amwal'],No Cluster,No Cluster
137439203110,52,1249,94489301219,25.14,0,0,0,0,175,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
60129612468,734,745,77309450616,50.34,0,0,0,0,177,['0257IbnCabdHakam.FutuhMisr'],"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",No Cluster,No Cluster
77309450612,1,1499,77309450613,74.18,368483,19.6,0,0,178,['0911Suyuti.JamicKabir'],"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",['0230IbnSacd.TabaqatKubra'],No Cluster
77309450612,1,1499,25769903926,63.31,77309450617,40.78,0,0,178,['0911Suyuti.JamicKabir'],['0257IbnCabdHakam.FutuhMisr'],"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",No Cluster
68719601673,1,1046,25769903928,37.57,0,0.0,0,0.0,179,"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
68719601673,1,1046,368483,18.36,0,0.0,0,0.0,179,"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",['0230IbnSacd.TabaqatKubra'],No Cluster,No Cluster
68719601673,1,1046,197568514887,37.57,25769831203,100.0,326417709764,97.96,179,"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",['0230IbnSacd.TabaqatKubra'],['0230IbnSacd.TabaqatKubra'],['0911Suyuti.JamicKabir']
154619117443,170,851,146029226237,33.96,0,0,0,0,182,['0845Maqrizi.Bayan'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
154619117443,170,851,154619117442,62.4,0,0,0,0,182,['0845Maqrizi.Bayan'],['0334Azdi.TarikhMawsil'],No Cluster,No Cluster
163208873622,231,1264,154619070998,37.5,0,0,0,0,182,['0350MuhammadKindi.WulatMisr'],['0334Azdi.TarikhMawsil'],No Cluster,No Cluster
94489399833,883,682,94489399835,41.94,0,0,0,0,184,['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
146029138045,1,588,335007461217,39.12,0,0,0,0,185,['0350MuhammadKindi.WulatMisr'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
60129879311,1,712,103079574124,21.21,0,0,0,0,186,['0930IbnIyas.NuzhatUmam'],No Data,No Cluster,No Cluster
300647811706,113,1292,17180143564,27.4,0,0,0,0,188,No Data,['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
300647811706,113,1292,51539687342,52.63,0,0,0,0,188,No Data,['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
154618877179,1,957,154618877182,24.76,0,0.0,0,0,189,No Data,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
154618877179,1,957,154618877181,27.27,0,0.0,0,0,189,No Data,['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
154618877178,380,1189,154618877184,39.87,0,0.0,0,0,189,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
154618877178,380,1189,60129747477,51.39,60129747482,23.4,0,0,189,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster
171799053677,332,1421,77309757241,29.91,171799053679,60.24,0,0,190,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.Muqaffa'],No Cluster
180388801443,261,1510,77309757242,39.34,0,0,0,0,191,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
180388801443,261,1510,60129747479,29.47,0,0,0,0,191,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
77309733617,270,1354,60129747481,10.56,0,0,0,0,192,['0588IbnMamun.AkhbarMisr'],No Data,No Cluster,No Cluster
103079229470,1317,377,103079229472,39.26,0,0,0,0,194,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
103079229469,1,530,0,0,0,0,0,0,195,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster
343597606291,1145,176,0,0,0,0,0,0,196,['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster
231928555094,485,298,0,0,0,0,0,0,197,['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster
17179994969,1220,448,0,0,0,0,0,0,201,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
231928415985,558,829,0,0,0,0,0,0,203,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
347566,168,676,42950063865,72.93,0,0,0,0,208,['0314IbnActhamKufi.Futuh'],['0450AbuHasanMawardi.AhkamSultaniyya'],No Cluster,No Cluster
304122,299,1161,304120,24.72,0,0.0,0,0,209,['0733Nuwayri.NihayatArab'],['0262CumarIbnShabba.TarikhMadina'],No Cluster,No Cluster
304122,299,1161,188821,55.04,304121,22.38,0,0,209,['0733Nuwayri.NihayatArab'],['0182AbuYusufYacqub.Kharaj'],['0230IbnSacd.TabaqatKubra'],No Cluster
188818,10,1110,188828,28.29,0,0,0,0,210,['0230IbnSacd.TabaqatKubra'],['0450AbuHasanMawardi.AhkamSultaniyya'],No Cluster,No Cluster
240518544525,1,1585,227650,48.96,0,0.0,0,0.0,212,['0630IbnAthirCizzDin.Kamil'],['0310Tabari.Tarikh'],No Cluster,No Cluster
240518544525,1,1585,128849368720,45.36,0,0.0,0,0.0,212,['0630IbnAthirCizzDin.Kamil'],['0597IbnJawzi.Muntazam'],No Cluster,No Cluster
