word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
اسماعيل,بن,الحسن,محمد,ابو,0649MuhammadIdrisi.Anwar,0930IbnIyas.NuzhatUmam,,,,83,,,,,,,
اسماعيل,بن,الحسن,محمد,ابو,0728IbnTaymiyya.JamicMasail,0930IbnIyas.NuzhatUmam,,,,82,,,,,,,
اسماها,وتعداد,ومعناها,مصر,اشتقاق,0449AbuCalaMacarri.RisalatSahilWaShajih,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,48,,,,,,,
اسماها,وتعداد,ومعناها,مصر,اشتقاق,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,49,,,,,,,
اسمك,ما,العزيز,عبد,له,0257IbnCabdHakam.FutuhMisr,,,,,569,,,,,,,
اسمك,ما,العزيز,عبد,له,0463IbnCabdBarr.IsticabFiMacrifatAshab,,,,,568,,,,,,,
اسهل,يدي,عن,املاكي,لخروج,0654SibtIbnJawzi.MiratZaman,,,,,1376,,,,,,,
اسود,يا,تقدم,لعباده,المقوقس,0257IbnCabdHakam.FutuhMisr,,,,,741.742,,,,,,,
اسي,اشكو,الله,الي,يرثيه,0350MuhammadKindi.WulatMisr,,,,,824,,,,,,,
اشاره,هذه,وقال,مجنون,هذا,0902Sakhawi.AjwibaMurdiyya,,,,,1732,,,,,,,
اشاور,حتي,انظرني,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
اشاور,حتي,انظرني,عمرو,له,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
اشبه,وكان,حسين,هو,بل,0230IbnSacd.TabaqatKubra',0230IbnSacd.TarjamatHusayn,0463IbnCabdBarr.IsticabFiMacrifatAshab,,,999,,,,,,,
اشبه,وكان,حسين,هو,بل,0660IbnCadim.BughyatTalab,0845Maqrizi.Muqaffa,,,,998,,,,,,,
اشتري,ما,اصيب,ان,رجاي,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
اشتري,ما,اصيب,ان,رجاي,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
اشمون,ان,هروشيش,كتاب,في,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,636,,,,,,,
اشهرا,الاسكندريه,محاصر,عمرو,واقام,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,489,,,,,,,
اشهرا,الاسكندريه,محاصر,عمرو,واقام,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,491,,,,,,,
اشهرا,الاسكندريه,محاصر,عمرو,واقام,0257IbnCabdHakam.FutuhMisr,,,,,488.490,,,,,,,
اصحاب,الي,والارسال,المهدي,كرامات,0845Maqrizi.ItticazHunafa,,,,,851,,,,,,,
اصحاب,من,الغفاري,بصره,ابو,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,65,,,,,,,
اصحاب,من,الغفاري,بصره,ابو,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,,,,64,,,,,,,
اصحابكم,ايدي,في,ان,لهم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,484.485.487,,,,,,,
اصحابكم,ايدي,في,ان,لهم,0634AbuRabicHimyari.Iktifa,,,,,486,,,,,,,
اصحابنا,جعل,الذي,الله,الحمد,0654SibtIbnJawzi.MiratZaman,,,,,1376,,,,,,,
اصطبلان,لهم,وكان,الطوير,ابن,0617IbnTuwayr.NuzhatMuqlatayn,,,,,1039,,,,,,,
اصل,الخبر,هذا,اقطاعا,تكون,0224QasimIbnSallam.Amwal,0852IbnHajarCasqalani.JawabJalil,,,,310,,,,,,,
اصل,الخبر,هذا,اقطاعا,تكون,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir',,,,312,,,,,,,
اصل,الخبر,هذا,اقطاعا,تكون,0450AbuHasanMawardi.AhkamSultaniyya,,,,,311,,,,,,,
اصلحك,قال,احضرناه,لهذا,ليس,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1364,,,,,,,
اصلحك,قال,احضرناه,لهذا,ليس,0733Nuwayri.NihayatArab,,,,,1363,,,,,,,
اعتقدته,مال,اول,وكان,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,468.469,,,,,,,
اعجب,ابصرت,هل,بعيشك,بعضنا,0528HakamIbnAbiSalt.Diwan,0626YaqutHamawi.MucjamBuldan,,,,357,,,,,,,
اعجب,ابصرت,هل,بعيشك,بعضنا,0597CimadDinKatibIsfahani.BustanJamic,0681IbnKhallikan.WafayatAcyan,,,,359,,,,,,,
اعجب,ابصرت,هل,بعيشك,بعضنا,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,0930IbnIyas.NuzhatUmam,,,358,,,,,,,
اعجب,ابصرت,هل,بعيشك,بعضنا,0626YaqutHamawi.MucjamBuldan,,,,,356,,,,,,,
اعجب,ما,ادري,ما,لنا,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,,,,,,,
اعجب,ما,ادري,ما,لنا,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
اعجب,ما,ادري,ما,لنا,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
اعرف,لي,قال,لقد,اشهد,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,639,,,,,,,
اعطيت,قد,بعث,هذا,لعمر,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,,,,296,,,,,,,
اعطيت,قد,بعث,هذا,لعمر,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,297,,,,,,,
اعلم,الافلاك,هيه,من,طرف,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,15,,,,,,,
اعلم,بالقرافه,تزار,التي,السبعه,0528HakamIbnAbiSalt.Diwan,,,,,1680,,,,,,,
اعلم,طولون,بني,ودوله,القطاع,0874IbnTaghribirdi.NujumZahira,,,,,810,,,,,,,
اعلم,وكورها,المصريه,الديار,اعمال,0930IbnIyas.NuzhatUmam,,,,,245,,,,,,,
اغدوا,لهما,قال,خالدا,ان,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1634.1635,,,,,,,
اغرق,لما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,136,,,,,,,
اغرق,ولما,الحكم,عبد,ابن,0600PseudoMascudi.AkhbarZaman,,,,,410,,,,,,,
اغمي,ثم,الجعد,بالادم,استوصوا,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,76,,,,,,,
اغمي,ثم,الجعد,بالادم,استوصوا,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,,,74,,,,,,,
اغمي,ثم,الجعد,بالادم,استوصوا,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,75,,,,,,,
اغني,الله,ولكن,ادري,لا,0256Bukhari.TarikhKabir,0277IbnSufyanFasawi.MacrifaWaTarikh,,,,1664,,,,,,,
اغني,الله,ولكن,ادري,لا,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,,,,1661,,,,,,,
اغني,الله,ولكن,ادري,لا,0277IbnSufyanFasawi.MacrifaWaTarikh,0902Sakhawi.AjwibaMurdiyya,,,,1663,,,,,,,
اغني,الله,ولكن,ادري,لا,0902Sakhawi.AjwibaMurdiyya,,,,,1662,,,,,,,
اقبل,فلست,هذا,من,دعنا,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa,,,,1441,,,,,,,
اقتل,ذروني,فرعون,وقال,تعالي,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,70,,,,,,,
اقتل,ذروني,فرعون,وقال,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,,,,69,,,,,,,
اقرع,هذا,لجبلكم,ما,له,0257IbnCabdHakam.FutuhMisr,,,,,373,,,,,,,
اقرع,هذا,لجبلكم,ما,له,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,,,,372,,,,,,,
اقصي,من,القواد,ممالك,بقيه,0255Jahiz.Hayawan,,,,,449,,,,,,,
اقصي,من,القواد,ممالك,بقيه,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,450.451,,,,,,,
اقطعها,ثم,شعيب,بن,عمرو,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,,,,,,,
اقطعها,ثم,شعيب,بن,عمرو,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
اقطعها,ثم,شعيب,بن,عمرو,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
اقليمون,له,ويقال,الكهان,عظيم,0596IbnWasifShah.MukhtasarCajaibDunya,0649MuhammadIdrisi.Anwar,,,,335,,,,,,,
اقليمون,له,ويقال,الكهان,عظيم,0596IbnWasifShah.MukhtasarCajaibDunya,0874IbnTaghribirdi.NujumZahira,,,,334,,,,,,,
اقليمون,له,ويقال,الكهان,عظيم,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,336,,,,,,,
اكبر,عجلا,لي,احضر,له,0588IbnMamun.AkhbarMisr,,,,,1037.1038,,,,,,,
اكبر,كان,شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,619,,,,,,,
اكتتبت,اني,الله,رسول,يا,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,,,295,,,,,,,
اكتتبت,اني,الله,رسول,يا,0262CumarIbnShabba.TarikhMadina,0733Nuwayri.NihayatArab,,,,294,,,,,,,
اكتتبت,اني,الله,رسول,يا,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,,,,293,,,,,,,
اكثر,خليج,بمصر,يعلم,فلا,0257IbnCabdHakam.FutuhMisr,,,,,239.240,,,,,,,
اكثر,خليج,بمصر,يعلم,فلا,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,,,,238,,,,,,,
اكذب,هريره,ابو,الله,قبحه,0415QadiCabdJabbar.ManiyyaWaAmal,0816IbnMuhammadSharifJurjani.SharhMawaqif,,,,1536,,,,,,,
ال,يا,شهبه,بن,ارطاه,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,65,,,,,,,
ال,يا,شهبه,بن,ارطاه,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,,,,64,,,,,,,
الا,اشعر,لم,اماه,يا,0310Tabari.Tarikh,0615MuwaffaqDinShafici.MurshidZuwwar,,,,1660,,,,,,,
الا,الجملي,عروه,بن,يزيد,0350MuhammadKindi.WulatMisr,,,,,570,,,,,,,
الا,العدل,ختم,يفك,لا,0617IbnTuwayr.NuzhatMuqlatayn,,,,,967,,,,,,,
الا,النص,يرد,لم,بعضهم,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,1543,,,,,,,
الا,اله,لا,عال,بصوت,0845Maqrizi.MusawwadatMawaciz,,,,,943,,,,,,,
الا,بعدها,تخرجوا,لا,لهم,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa',0845Maqrizi.Rasail',0845Maqrizi.ShudhurCuqud,0930IbnIyas.NuzhatUmam,161,,,,,,,
الا,بعدها,تخرجوا,لا,لهم,0350Balawi.SiratAhmadIbnTulun,0930IbnIyas.NuzhatUmam,,,,160,,,,,,,
الا,به,اقتل,لا,معاذ,0257IbnCabdHakam.FutuhMisr,,,,,480.481,,,,,,,
الا,تجبي,لا,الاموال,اريد,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,1029,,,,,,,
الا,تجبي,لا,الاموال,اريد,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1027.1028,,,,,,,
الا,قط,افحشت,ما,عمرو,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,489,,,,,,,
الا,قط,افحشت,ما,عمرو,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,491,,,,,,,
الا,قط,افحشت,ما,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,488.490,,,,,,,
الا,قوه,ولا,حول,لا,0681IbnKhallikan.WafayatAcyan,,,,,1159,,,,,,,
الا,ملك,بمصر,يبق,ولم,0128IbnAbiHabibMisri.AhadithYazid,0347IbnYunusSadafi.Tarikh,,,,1328,,,,,,,
الا,هذا,سبب,ما,والله,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,994,,,,,,,
الا,هذا,سبب,ما,والله,0845Maqrizi.Muqaffa,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,995,,,,,,,
الا,هذا,سبب,ما,والله,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,,996,,,,,,,
الا,هذا,سبب,ما,والله,0845Maqrizi.MusawwadatMawaciz,,,,,997,,,,,,,
الابل,نهضت,فلما,عفير,ابن,0257IbnCabdHakam.FutuhMisr,,,,,273,,,,,,,
الابيض,النيل,نقل,من,واخبرني,0930IbnIyas.NuzhatUmam,,,,,541,,,,,,,
الاحمر,الجبل,الظاهر,عبد,ابن,0930IbnIyas.NuzhatUmam,,,,,378,,,,,,,
الاخبار,علما,من,واحد,غير,0310Tabari.Tarikh,0615MuwaffaqDinShafici.MurshidZuwwar,,,,1660,,,,,,,
الاخره,جمادي,حوادث,في,المسبحي,0845Maqrizi.ItticazHunafa,,,,,1181,,,,,,,
الاخره,جمع,من,جمعه,الدنيا,0310Tabari.TahdhibAthar,0310Tabari.Tarikh',,,,669,,,,,,,
الاخشيد,طفج,بن,محمد,واستدعي,0911Suyuti.HusnMuhadara,,,,,1340,,,,,,,
الاخير,العشر,كان,فلما,الكناس,0257IbnCabdHakam.FutuhMisr,0520IbnWalidTurtushi.SirajMuluk,0930IbnIyas.NuzhatUmam,,,235,,,,,,,
الاخير,العشر,كان,فلما,الكناس,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,234,,,,,,,
الارض,الخوارزمي,احمد,بن,محمد,0375IkhwanSafa.Rasail,0845Maqrizi.KhabarCanBashar,,,,20,,,,,,,
الارض,الخوارزمي,احمد,بن,محمد,0626YaqutHamawi.MucjamBuldan,0682ZakariyaQazwini.CajaibMakhluqat,0845Maqrizi.KhabarCanBashar,,,22,,,,,,,
الارض,الخوارزمي,احمد,بن,محمد,0749IbnFadlAllahCumari.MasalikAbsar,0845Maqrizi.KhabarCanBashar,,,,21,,,,,,,
الارض,تلك,انما,الملك,له,0200YahyaIbnSalam.Tafsir,0213IbnHisham.SiraNabawiyya,,,,422,,,,,,,
الارض,تلك,انما,الملك,له,0200YahyaIbnSalam.Tafsir,0257IbnCabdHakam.FutuhMisr,,,,420,,,,,,,
الارض,تلك,انما,الملك,له,0200YahyaIbnSalam.Tafsir,,,,,421,,,,,,,
الارض,في,يومذ,يكن,ولم,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,,,,,,,
الارض,في,يومذ,يكن,ولم,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
الارض,في,يومذ,يكن,ولم,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
الاسكندر,ان,هروشيوش,كتاب,في,0255Jahiz.Hayawan,,,,,449,,,,,,,
الاسكندر,ان,هروشيوش,كتاب,في,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,450.451,,,,,,,
الاسكندريه,علي,غلبونا,لن,الملك,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,482,,,,,,,
الاسكندريه,علي,غلبونا,لن,الملك,0257IbnCabdHakam.FutuhMisr,,,,,483,,,,,,,
الاسكندريه,فاما,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,502,,,,,,,
الاسكندريه,فتح,وهو,لهيعه,ابن,0241IbnHanbal.Zuhd,0257IbnCabdHakam.FutuhMisr,,,,498,,,,,,,
الاسكندريه,فتح,وهو,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,496.497,,,,,,,
الاسكندريه,في,قيل,مما,طرف,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
الاسكندريه,في,قيل,مما,طرف,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
الاسكندريه,واما,صفوان,بن,الحسن,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
الاسكندريه,واما,صفوان,بن,الحسن,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
الاسلام,قبل,كانت,انها,النصاري,0692IbnCabdZahir.RawdaBahiyya,,,,,1458,,,,,,,
الاشج,الله,عبد,بن,بكير,0230IbnSacd.TabaqatKubra,0238IbnRahawayh.Musnad,,,,1444,,,,,,,
الاشج,الله,عبد,بن,بكير,0230IbnSacd.TabaqatKubra,,,,,1445,,,,,,,
الاشراف,بركه,الاوقاف,جمله,فمن,0911Suyuti.HusnMuhadara,,,,,1300,,,,,,,
الاصبحي,شفي,قدم,ولما,الكندي,0257IbnCabdHakam.FutuhMisr,,,,,1673,,,,,,,
الاصول,في,كثير,حديث,هذا,0405HakimNaysaburi.Mustadrak,0794BadrDinZarkashi.TadhkiraFiAhadithMashhura,,,,1535,,,,,,,
الاغبر,والجوع,الاحمر,القتل,يخربهما,0383IbnCabbasKhwarizmi.MufidCulum,0444AbuCamrDani.SunanWarida,,,,841,,,,,,,
الاغبر,والجوع,الاحمر,القتل,يخربهما,0432Mustaghfiri.DalailNubuwwa,,,,,840,,,,,,,
الاف,سبعه,الارض,قطر,الخوارزمي,0727ShamsDinDimashqi.NukhbatDahr,0845Maqrizi.KhabarCanBashar,,,,28,,,,,,,
الاف,سبعه,الارض,قطر,الخوارزمي,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,27,,,,,,,
الاف,سته,كلها,الدنيا,ان,0310Tabari.Tarikh,,,,,670,,,,,,,
الاف,سته,كلها,الدنيا,ان,0581AbuQasimSuhayli.RawdUnuf,,,,,671,,,,,,,
الافضل,ان,الظاهر,عبد,ابن,0571IbnCasakir.TarikhDimashq,0748Dhahabi.TadhhibTahdhib,,,,1628,,,,,,,
الافضل,ان,الظاهر,عبد,ابن,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',,,1627,,,,,,,
الاقدام,مسجد,في,بخياط,جيني,0350Balawi.SiratAhmadIbnTulun,,,,,1676,,,,,,,
الاقطاعات,من,تكرهون,ما,لهم,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,281.282,,,,,,,
الاقطاعات,من,تكرهون,ما,لهم,0588IbnMamun.AkhbarMisr,,,,,280.283,,,,,,,
الاقوات,بعدم,شغلنا,التجار,لهم,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,565,,,,,,,
الاكفا,مبلغ,من,الا,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,480.481,,,,,,,
الامر,امتثالنا,مولانا,يا,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,1029,,,,,,,
الامر,امتثالنا,مولانا,يا,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1027.1028,,,,,,,
الامر,يجري,ليس,له,فقلت,0930IbnIyas.NuzhatUmam,,,,,698,,,,,,,
الامه,في,الالهيه,الانوار,بتناسخ,0548Shahrastani.MilalWaNihal,,,,,1546,,,,,,,
الامه,واباك,انت,مولانا,يا,0845Maqrizi.ItticazHunafa,,,,,855,,,,,,,
الاموال,دواوين,اما,الطوير,ابن,0617IbnTuwayr.NuzhatMuqlatayn,,,,,933.934,,,,,,,
الامير,الي,بامره,وشي,انه,0764Safadi.AcyanCasr,,,,,1484,,,,,,,
الامير,سمعت,المترجم,المعجم,في,0845Maqrizi.Suluk,0930IbnIyas.NuzhatUmam,,,,590,,,,,,,
الامير,عماره,حضر,من,اخبرني,0845Maqrizi.DurarCuqud,,,,,1455,,,,,,,
الامير,منهم,المال,لاستخراج,فندب,0845Maqrizi.MusawwadatMawaciz,,,,,1160,,,,,,,
الان,مصر,مدينه,عليه,ما,0845Maqrizi.MusawwadatMawaciz,,,,,844,,,,,,,
الان,وبالقلعه,الله,رحمه,ملفه,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,1369,,,,,,,
الاندلسي,هروشيش,كتاب,ترجمه,في,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,411,,,,,,,
الاهتمام,وقع,ولما,المامون,ابن,0588IbnMamun.AkhbarMisr,,,,,1111.1112,,,,,,,
الاوقات,بعض,في,معه,وكنت,0930IbnIyas.NuzhatUmam,,,,,540,,,,,,,
الاوقاف,جمله,ومن,المتوج,ابن,0764Safadi.WafiBiWafayat,,,,,1233,,,,,,,
الاول,الاسكندريه,فتح,كان,الليث,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,512,,,,,,,
الاول,مواضع,سبعه,طور,ياقوت,0732AbuFida.TaqwimBuldan,,,,,1726,,,,,,,
الباقين,هم,ذريته,وجعلنا,تعالي,0845Maqrizi.KhabarCanBashar,,,,,1599,,,,,,,
البجه,فاما,المسعودي,الحسن,ابو,0346Mascudi.MurujDhahab,,,,,547.548,,,,,,,
البحر,الي,ينتهي,حتي,مخرجه,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,186.187,,,,,,,
البحر,الي,ينتهي,حتي,مخرجه,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,188,,,,,,,
البحر,الي,ينتهي,حتي,مخرجه,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,189,,,,,,,
البر,عبد,بن,عمر,ابو,0463IbnCabdBarr.IstidhkarJamic,,,,,1427,,,,,,,
البرابي,بمصر,دلوكه,واتخذت,المسعودي,0255Jahiz.Hayawan',0255Jahiz.MahasinWaAddad,0346Mascudi.MurujDhahab,,,149,,,,,,,
البرابي,بمصر,دلوكه,واتخذت,المسعودي,0346Mascudi.MurujDhahab,,,,,150,,,,,,,
البربر,من,انهم,ويقال,البجه,0930IbnIyas.NuzhatUmam,,,,,543,,,,,,,
البركه,سيده,ابن,قال,البرك,0629CabdLatifBaghdadi.IfadaWaIctibar,,,,,1299,,,,,,,
البساتين,سور,دار,الذي,ان,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1134,,,,,,,
البصره,خرابا,الارضين,اسرع,ان,0383IbnCabbasKhwarizmi.MufidCulum,0444AbuCamrDani.SunanWarida,,,,841,,,,,,,
البصره,خرابا,الارضين,اسرع,ان,0432Mustaghfiri.DalailNubuwwa,,,,,840,,,,,,,
البعث,هذا,في,يتشرط,من,0262CumarIbnShabba.TarikhMadina,0350MuhammadKindi.WulatMisr,,,,1518,,,,,,,
البعث,هذا,في,يتشرط,من,0350MuhammadKindi.WulatMisr,0845Maqrizi.Muqaffa,,,,1520,,,,,,,
البعث,هذا,في,يتشرط,من,0571IbnCasakir.TarikhDimashq,0845Maqrizi.Muqaffa,,,,1519,,,,,,,
البقره,كماسك,اذا,انا,عمرو,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,512,,,,,,,
البنيان,هذا,عن,سلها,له,0733Nuwayri.NihayatArab,,,,,413,,,,,,,
البوصيري,عمر,بن,محمد,اخبرني,0845Maqrizi.DurarCuqud,,,,,1455,,,,,,,
البيساني,الرحيم,عبد,الفاضل,القاضي,0350Balawi.SiratAhmadIbnTulun,,,,,1256,,,,,,,
التاج,واما,الظاهر,عبد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1127,,,,,,,
التاج,واما,الظاهر,عبد,ابن,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,,1126,,,,,,,
التجيبي,عمران,بن,حرمله,اخبرني,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,,,,72,,,,,,,
التجيبي,عمران,بن,حرمله,اخبرني,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,73,,,,,,,
التوراه,في,وسميت,بلبيس,مدينه,0204IbnKalbi.NasabMacad,,,,,527,,,,,,,
التي,الحفره,في,ندفنه,بعضهم,0310Tabari.Tarikh,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,1652,,,,,,,
التي,الحفره,في,ندفنه,بعضهم,0310Tabari.Tarikh,0421Miskawayh.Tajarib,,,,1653,,,,,,,
التي,الحفره,في,ندفنه,بعضهم,0421Miskawayh.Tajarib,0630IbnAthirCizzDin.Kamil,,,,1654,,,,,,,
التي,السنه,من,التاريخ,كان,0262CumarIbnShabba.TarikhMadina,0845Maqrizi.KhabarCanBashar,,,,721.722,,,,,,,
التي,المنظره,في,مولانا,يجلس,0588IbnMamun.AkhbarMisr,,,,,1074,,,,,,,
الثاني,القسم,تركناها,فلذلك,تراجمهم,0405HakimNaysaburi.Mustadrak,0794BadrDinZarkashi.TadhkiraFiAhadithMashhura,,,,1535,,,,,,,
الثغور,الي,الممنين,امير,يا,0544QadiCiyad.TartibMadarik,0748Dhahabi.TarikhIslam,,,,1365.1366,,,,,,,
الثغور,الي,الممنين,امير,يا,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1367,,,,,,,
الثقه,حدثني,الله,رحمه,ملفه,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,525,,,,,,,
الجامع,بجوار,وكان,الاماره,دار,0911Suyuti.HusnMuhadara,,,,,1443,,,,,,,
الجبريه,كمذهب,الاخره,امور,في,0415QadiCabdJabbar.ManiyyaWaAmal,0816IbnMuhammadSharifJurjani.SharhMawaqif,,,,1536,,,,,,,
الجبل,هو,اليحموم,ان,القضاعي,0930IbnIyas.NuzhatUmam,,,,,378,,,,,,,
الجبل,هو,سينا,وطور,الشابشتي,0388Shabushti.Diyarat,0626YaqutHamawi.Khazal,0626YaqutHamawi.MucjamBuldan',,,1728,,,,,,,
الجبل,هو,سينا,وطور,الشابشتي,0388Shabushti.Diyarat,,,,,1727,,,,,,,
الجرف,لها,يقال,ارض,انها,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,,,,,,,
الجرهمي,شبرمه,بن,الله,عبد,0487AbuCubaydBakri.MucjamMaIstacjama,0930IbnIyas.NuzhatUmam,,,,354,,,,,,,
الجرهمي,شبرمه,بن,الله,عبد,0626YaqutHamawi.MucjamBuldan,0930IbnIyas.NuzhatUmam,,,,353,,,,,,,
الجرهمي,شبرمه,بن,الله,عبد,0649MuhammadIdrisi.Anwar,0930IbnIyas.NuzhatUmam,,,,355,,,,,,,
